Case ID,Economic Position,Occupation Type ,Home,Gender,Region,Adults,Children,Household,Jan Income,Feb Income,Mar Income,Apr Income,May Income,Jun Income,Jan Expenditure,Feb Expenditure,Mar Expenditure,Apr Expenditure,May Expenditure,Jun Expenditure
1797,Full-time working,Intermediate occupation,Owned,Female,Yorkshire and the Humber,2,2,4,4582.35,5498.82,3895,4903.11,5223.88,4719.82,1277.66,1290.44,1548.53,1331.74,1544.82,1328.55
1798,Economically Inactive,Not Classified,Owned,Male,North East,2,1,3,4881.02,3856.01,4490.54,4002.44,5466.74,4490.54,3355.64,3691.2,4281.79,4367.43,3843.34,4419.84
1799,Economically Inactive,Routine or manual,Rented,Female,Yorkshire and the Humber,1,3,4,1117.25,860.28,1061.39,1228.98,1262.49,1385.39,447.78,416.44,483.07,420.27,474.91,512.9
1800,Full-time working,Managerial or Professional,Owned,Male,East Midlands,2,1,3,2357.55,2357.55,2357.55,2381.13,2381.13,2381.13,977.06,977.06,947.75,834.02,984.14,846.36
1801,Part-time working,Routine or manual,Rented,Female,Eastern,2,3,5,1359.45,1468.21,1046.78,1685.72,1400.23,1223.51,2426.13,2353.35,2376.88,2685.87,3169.33,3803.2
1802,Part-time working,Managerial or Professional,Owned,Male,Scotland,2,1,3,5881.86,5881.86,5058.4,5058.4,6587.68,6999.41,5010.33,5060.43,5414.66,6172.71,6172.71,6296.16
1803,Economically Inactive,Not Classified,Owned,Male,East Midlands,2,1,3,1361.22,1619.85,1252.32,1687.91,1388.44,1497.34,1656.51,1391.47,1391.47,1516.7,1804.87,1949.26
1804,Part-time working,Intermediate occupation,Owned,Female,North East,2,1,3,1526.4,1556.93,1297.44,1541.66,1648.51,1801.15,2086.26,2086.26,2357.47,2734.67,2898.75,2579.89
1805,Full-time working,Intermediate occupation,Owned,Male,Yorkshire and the Humber,3,2,5,3294.3,3294.3,3294.3,3294.3,3294.3,3327.24,2038.5,2099.66,2435.61,2240.76,2375.21,2137.69
1806,Economically Inactive,Not Classified,Owned,Female,East Midlands,2,1,3,2496.57,2296.85,2771.2,2721.26,2246.92,2746.23,2962.75,2281.32,2646.33,2963.89,3438.11,4056.97
1807,Full-time working,Managerial or Professional,Owned,Male,London,1,1,2,5924.95,6872.94,4917.71,5095.46,6872.94,6872.94,2489.82,2240.84,1971.94,2228.29,2005.46,1965.35
1808,Full-time working,Intermediate occupation,Owned,Male,South East,1,1,2,1466.36,1481.03,1466.36,1466.36,1466.36,1466.36,963,847.44,813.54,959.98,1017.58,1098.99
1809,Full-time working,Managerial or Professional,Owned,Male,West Midlands,2,3,5,5924.95,4917.71,6339.7,5747.2,4443.71,7287.69,4222.34,4264.56,4861.6,4132.36,3512.51,3653.01
1810,Full-time working,Managerial or Professional,Rented,Male,North West and Merseyside,1,1,2,2943.66,2973.1,2943.66,2973.1,2943.66,2943.66,2011.68,1870.86,1945.69,1790.03,1521.53,1399.81
1811,Full-time working,Intermediate occupation,Owned,Female,North East,2,1,3,2901.45,2901.45,2901.45,2930.46,2901.45,2901.45,2577.68,2526.13,2804,2467.52,2837.65,3320.05
1812,Full-time working,Managerial or Professional,Rented,Female,East Midlands,1,2,3,2240.35,2262.75,2262.75,2240.35,2240.35,2262.75,1505.63,1174.39,1021.72,1031.94,949.38,1110.77
1813,Full-time working,Managerial or Professional,Owned,Female,North West and Merseyside,2,1,3,4612.31,4842.93,3505.36,3551.48,5073.54,5719.26,4061.24,3045.93,3502.82,3467.79,3606.5,3822.89
1814,Full-time working,Intermediate occupation,Owned,Male,West Midlands,3,2,5,4616.15,5354.73,4200.7,5724.03,4939.28,3877.57,3597.45,3417.58,3144.17,2829.75,2744.86,2827.21
1815,Economically Inactive,Not Classified,Owned,Male,Scotland,2,1,3,2435.85,2046.11,2801.23,2435.85,2216.62,2362.77,1875.22,1593.94,1912.73,2084.88,1855.54,1799.87
1816,Economically Inactive,Not Classified,Owned,Male,South West,2,1,3,3099.21,3161.19,2572.34,3409.13,3161.19,2727.3,1162.42,1092.67,1103.6,1280.18,1113.76,1035.8
1817,Full-time working,Managerial or Professional,Owned,Female,West Midlands,2,3,5,5924.95,7109.94,5391.7,5450.95,6576.69,5569.45,2929.33,2958.62,3076.96,3353.89,3454.51,3972.69
1818,Economically Inactive,Not Classified,Owned,Female,West Midlands,1,1,2,1170.51,1287.56,1123.69,889.59,1123.69,1205.63,812.75,812.75,707.09,806.08,685.17,712.58
1819,Full-time working,Managerial or Professional,Rented,Male,South East,2,3,5,3831.9,3870.22,3870.22,3831.9,3831.9,3831.9,5875,5992.5,5573.03,6018.87,6680.95,7349.05
1820,Economically Inactive,Routine or manual,Owned,Male,North West and Merseyside,2,1,3,1507.15,1793.51,1220.79,1778.44,1883.94,1416.72,1262.01,1388.21,1235.51,1099.6,1143.58,1006.35
1821,Full-time working,Routine or manual,Owned,Male,South West,2,1,3,3982.25,4022.07,3982.25,3982.25,3982.25,4022.07,2101.42,2311.56,2773.87,2884.82,2769.43,3101.76
1822,Full-time working,Routine or manual,Rented,Male,Scotland,3,1,4,5218.77,3914.07,5375.33,4070.64,4331.58,4018.45,3498.38,3708.28,3522.87,2994.44,2545.27,2290.74
1823,Full-time working,Routine or manual,Owned,Male,Wales,2,1,3,2656.16,2682.72,2682.72,2682.72,2656.16,2656.16,2653.82,2335.36,2312.01,2543.21,2212.59,2632.98
1824,Economically Inactive,Not Classified,Owned,Female,London,4,3,7,5409.15,4165.05,5517.33,5625.52,6490.98,5192.78,2265.55,1767.13,1890.83,1682.84,1615.53,1421.67
1825,Part-time working,Routine or manual,Owned,Male,South West,2,1,3,3213.6,2474.47,3567.1,2506.61,2731.56,2731.56,2830.06,2914.96,3468.8,3919.74,3958.94,4077.71
1826,Economically Inactive,Not Classified,Owned,Female,East Midlands,1,1,2,1587.89,1603.76,1889.58,1190.91,1365.58,1302.07,1343.32,1370.19,1616.82,1438.97,1438.97,1510.92
1827,Full-time working,Routine or manual,Owned,Female,London,2,1,3,3890.8,3890.8,3929.71,3929.71,3929.71,3890.8,1739.07,1443.43,1327.96,1487.32,1531.94,1823.01
1828,Economically Inactive,Not Classified,Owned,Male,Scotland,2,1,3,3856.86,3046.92,4011.13,3008.35,2892.64,3972.56,2839.82,2839.82,3038.61,3099.38,3099.38,2975.4
1829,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,1,3,4682.05,5150.26,5665.28,5712.1,4447.95,5524.82,3012.6,2440.21,2537.82,2207.9,2009.19,2210.11
1830,Economically Inactive,Routine or manual,Rented,Male,Scotland,1,1,2,1281.76,1320.21,1051.04,1025.41,1153.58,1230.49,1854.68,1761.95,1867.67,2091.79,2008.12,1927.8
1831,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,1,3,5924.95,6280.45,5332.46,4443.71,7050.69,4502.96,3364.77,2994.65,2814.97,2786.82,2480.27,2753.1
1832,Part-time working,Routine or manual,Rented,Male,West Midlands,2,2,4,1470,1131.9,1264.2,1411.2,1411.2,1587.6,1696.86,1323.55,1389.73,1389.73,1667.68,1600.97
1833,Full-time working,Intermediate occupation,Owned,Male,Wales,1,1,2,1330.79,1330.79,1344.1,1344.1,1344.1,1330.79,612.04,624.28,730.41,876.49,885.25,752.46
1834,Economically Inactive,Not Classified,Rented,Male,South East,2,1,3,1812.6,1975.73,1975.73,1413.83,1993.86,1522.58,729.43,765.9,788.88,725.77,805.6,716.98
1835,Full-time working,Routine or manual,Owned,Male,North West and Merseyside,3,1,4,4935.1,3997.43,4194.84,4490.94,4293.54,3849.38,4884.08,4542.19,4633.03,4308.72,4007.11,3646.47
1836,Economically Inactive,Managerial or Professional,Owned,Female,North East,1,1,2,2057.85,2304.79,1790.33,2284.21,2201.9,1790.33,2311.3,2103.28,2481.87,2878.97,3080.5,3419.36
1837,Full-time working,Managerial or Professional,Owned,Female,Yorkshire and the Humber,3,2,5,5924.95,7169.19,6635.94,6517.45,6754.44,6695.19,4239.83,3815.85,4044.8,3640.32,3749.53,3824.52
1838,Full-time working,Managerial or Professional,Owned,Male,South East,4,1,5,5924.95,7169.19,6221.2,5806.45,5213.96,4680.71,4615.38,4938.46,4938.46,5679.23,5054.51,5509.42
1839,Full-time working,Managerial or Professional,Owned,Female,Scotland,2,1,3,3016.2,3016.2,3046.36,3016.2,3016.2,3016.2,5183.62,4768.93,4101.28,4675.46,4581.95,5223.42
1840,Economically Inactive,Not Classified,Owned,Male,West Midlands,3,1,4,2966.33,2373.07,3173.97,2343.4,3648.59,3322.29,3955.05,3519.99,3273.59,3568.21,3675.26,3307.73
1841,Economically Inactive,Not Classified,Rented,Male,South East,1,1,2,905.1,715.03,968.46,1031.81,778.39,950.36,237.73,225.84,246.17,285.56,336.96,310
1842,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,2166.11,1841.19,1624.58,1841.19,1906.18,2664.32,622.23,560.01,476.01,466.49,410.51,398.19
1843,Economically Inactive,Not Classified,Owned,Male,North East,2,1,3,2554.52,2477.88,2018.07,3065.42,2912.15,1966.98,2151.19,2280.26,2257.46,2708.95,3142.38,2765.29
1844,Full-time working,Managerial or Professional,Rented,Male,Scotland,2,1,3,5858.6,6210.12,6971.73,7147.49,6385.87,6678.8,2766.96,2268.91,1928.57,1639.28,1508.14,1432.73
1845,Economically Inactive,Routine or manual,Rented,Female,Wales,2,1,3,940.31,1118.97,940.31,771.05,724.04,1043.74,1294.65,1035.72,1149.65,1276.11,1110.22,1332.26
1846,Full-time working,Managerial or Professional,Owned,Male,South East,2,3,5,5751.09,6613.75,7131.35,6383.71,4830.91,5175.98,3847.26,4039.62,4039.62,3474.07,3647.77,3757.2
1847,Economically Inactive,Not Classified,Rented,Female,West Midlands,2,1,3,2548.35,2777.7,2293.52,2013.2,2675.77,2573.83,1351.2,1229.59,1414.03,1611.99,1418.55,1361.81
1848,Economically Inactive,Not Classified,Rented,Female,East Midlands,1,1,2,350,269.5,322,427,308,395.5,645.51,555.14,621.76,540.93,649.12,636.14
1849,Economically Inactive,Not Classified,Rented,Female,Scotland,1,1,2,748.66,628.87,905.88,583.95,756.15,643.85,571.31,537.03,510.18,581.61,610.69,641.22
1850,Full-time working,Managerial or Professional,Rented,Male,North East,2,1,3,4698,4979.88,5449.68,3523.5,4932.9,4744.98,3219.26,2832.95,2917.94,3355.63,3624.08,3261.67
1851,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,3190.91,2457,3190.91,3892.91,2808,3063.27,2024.31,1700.42,1666.41,1433.11,1232.47,1392.69
1852,Full-time working,Managerial or Professional,Owned,Male,South East,2,3,5,5836.35,4435.63,4960.9,4727.44,6011.44,4552.35,4528.32,4528.32,4483.04,4348.55,3739.75,3216.19
1853,Full-time working,Routine or manual,Owned,Male,North West and Merseyside,2,2,4,3461.3,3461.3,3495.91,3495.91,3461.3,3461.3,3112.4,2489.92,2763.81,2984.91,2626.72,2941.93
1854,Economically Inactive,Not Classified,Owned,Female,Wales,2,1,3,5801.13,6961.36,4582.89,6439.26,5221.02,6439.26,2260.28,2441.1,2074.94,2220.19,1909.36,1699.33
1855,Full-time working,Managerial or Professional,Owned,Female,North West and Merseyside,2,2,4,5924.95,6754.44,4917.71,4621.46,7287.69,5213.96,2578.41,2604.19,2942.73,2589.6,2641.39,2350.84
1856,Full-time working,Managerial or Professional,Owned,Female,Yorkshire and the Humber,1,1,2,5924.95,4917.71,6339.7,4502.96,4502.96,6695.19,3252.48,3057.33,2996.18,3595.42,3919.01,3605.49
1857,Part-time working,Intermediate occupation,Owned,Female,South East,2,2,4,3223.65,3546.02,3771.67,3932.85,4029.56,3449.31,1828.59,1389.73,1459.22,1546.77,1361.16,1156.99
1858,Full-time working,Managerial or Professional,Owned,Female,Eastern,1,2,3,5010.88,5712.4,5962.94,5161.2,4309.35,5461.85,3578.42,3149.01,3369.44,3605.3,3857.67,3664.79
1859,Full-time working,Routine or manual,Owned,Male,Scotland,2,3,5,3907.75,3946.83,3907.75,3946.83,3907.75,3907.75,3797.82,3607.93,3788.33,3636.8,3855.01,4163.41
1860,Economically Inactive,Not Classified,Owned,Female,North West and Merseyside,1,1,2,1116.76,1139.1,1317.78,949.25,1016.25,960.41,566.15,566.15,673.72,579.4,573.61,619.5
1861,Economically Inactive,Not Classified,Rented,Male,Yorkshire and the Humber,2,1,3,1308.67,1230.15,1151.63,1334.84,994.59,1203.98,1652.65,1437.81,1250.89,1113.29,1269.15,1446.83
1862,Economically Inactive,Not Classified,Owned,Male,South West,2,1,3,2501.72,2076.43,2476.71,2676.84,2876.98,2301.58,1950.85,1482.65,1334.39,1374.42,1525.61,1357.79
1863,Full-time working,Routine or manual,Owned,Male,London,2,1,3,2999.39,2999.39,2999.39,3029.38,2999.39,3029.38,1928.34,1523.39,1767.13,1908.5,2042.1,2021.68
1864,Training Program,Long Term Unemployed,Rented,Male,North East,2,1,3,735.86,772.65,662.27,846.24,610.76,875.67,561.21,566.82,646.17,633.25,614.25,694.1
1865,Full-time working,Routine or manual,Owned,Male,South West,2,3,5,2712.9,2740.03,2712.9,2740.03,2712.9,2740.03,2443.12,2369.83,2038.05,2384.52,2074.53,1950.06
1866,Economically Inactive,Routine or manual,Owned,Male,North East,1,1,2,2051.15,2338.31,2399.85,1805.01,2235.75,1763.99,1548.67,1641.59,1772.92,2003.4,2023.43,2084.13
1867,Full-time working,Routine or manual,Owned,Male,South East,3,1,4,5022.1,3917.23,5524.3,4971.87,5524.3,6076.74,2820.41,2510.16,2861.58,2489.57,2887.9,3263.33
1868,Economically Inactive,Not Classified,Rented,Male,West Midlands,1,1,2,967.31,754.5,1054.37,889.93,735.16,793.19,1626.61,1268.76,1319.51,1425.07,1268.31,1369.77
1869,Full-time working,Routine or manual,Rented,Male,North West and Merseyside,2,2,4,2305.15,2305.15,2305.15,2305.15,2328.2,2305.15,2377.55,2615.31,2955.3,2896.19,3156.85,3377.83
1870,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,3247.11,2532.74,3149.69,3376.99,3506.88,3571.82,1831.02,1647.92,1516.09,1485.77,1723.49,1930.31
1871,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,1847.47,1829,1792.05,1773.57,1441.03,1588.82,1086.35,825.63,916.45,815.64,905.36,860.09
1872,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,1908.47,2042.06,2042.06,1889.39,1488.61,2328.33,956.43,927.74,844.24,903.34,849.14,806.68
1873,Part-time working,Routine or manual,Owned,Male,London,2,1,3,3030.1,3545.22,2969.5,3424.01,3696.72,3211.91,4123.46,3133.83,3227.84,3066.45,3434.42,3297.04
1874,Economically Inactive,Not Classified,Owned,Male,West Midlands,2,1,3,2684.87,2765.42,2658.02,2201.59,3168.15,3356.09,2202.14,1805.75,2040.5,1734.43,1630.36,1581.45
1875,Economically Inactive,Routine or manual,Rented,Male,West Midlands,3,3,6,1559.91,1700.3,1637.91,1481.91,1466.32,1653.5,2471.03,1927.4,2255.06,2638.42,2269.04,2155.59
1876,Economically Inactive,Not Classified,Owned,Female,West Midlands,1,1,2,1230.8,1390.8,1193.88,923.1,1132.34,1218.49,623.3,492.41,590.89,655.89,760.83,905.39
1877,Full-time working,Intermediate occupation,Owned,Female,South East,2,1,3,1079.01,1089.8,1079.01,1079.01,1079.01,1079.01,1077.71,1013.05,1134.62,1009.81,949.22,825.82
1878,Part-time working,Routine or manual,Owned,Female,East Midlands,3,1,4,2063.75,2311.4,2352.68,2455.86,2476.5,1836.74,3612.98,3143.29,3457.62,3630.5,3085.93,2653.9
1879,Economically Inactive,Managerial or Professional,Rented,Female,South East,2,3,5,1505,1324.4,1219.05,1790.95,1625.4,1354.5,2138.91,2181.69,2596.21,3089.49,2626.07,2783.63
1880,Economically Inactive,Not Classified,Rented,Female,South East,1,1,2,1605.75,1991.13,1461.23,1702.1,1429.12,1910.84,2540.79,2439.16,2731.86,2404.04,2860.81,2689.16
1881,Economically Inactive,Managerial or Professional,Owned,Male,West Midlands,2,1,3,5924.95,5154.71,6754.44,5095.46,6635.94,7287.69,4612.78,4843.42,5085.59,4373.61,4592.29,4913.75
1882,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,3,5,5924.95,5687.95,5450.95,5924.95,6161.95,4917.71,4743.71,3794.97,4022.67,3901.99,3941.01,4335.11
1883,Full-time working,Intermediate occupation,Owned,Male,West Midlands,3,1,4,5629.9,6418.09,4503.92,6136.59,5179.51,5798.8,1524.64,1417.92,1290.31,1341.92,1341.92,1422.44
1884,Part-time working,Intermediate occupation,Owned,Female,West Midlands,1,1,2,629.05,490.66,572.43,622.76,717.11,780.02,968.33,803.71,916.23,1044.5,1054.95,1265.94
1885,Full-time working,Intermediate occupation,Rented,Male,Scotland,1,1,2,923.8,923.8,923.8,923.8,933.04,923.8,776.5,660.03,772.24,818.57,867.68,954.45
1886,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,2,3,5,5924.95,5687.95,6932.19,4621.46,5154.71,4502.96,3938.76,4253.86,4849.4,5576.81,6078.72,5531.64
1887,Full-time working,Intermediate occupation,Owned,Male,West Midlands,2,1,3,3040.29,3040.29,3040.29,3070.69,3070.69,3040.29,2085.68,1939.68,1765.11,1818.06,1908.96,2042.59
1888,Economically Inactive,Not Classified,Owned,Female,South East,2,1,3,4639.92,5707.1,4918.32,3990.33,5382.31,5011.11,2596.23,2855.85,2770.17,3213.4,3534.74,3322.66
1889,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,3,5,5547.7,5048.41,6324.38,5825.09,5603.18,4382.68,3010.26,2378.11,2829.95,2858.25,2801.09,2801.09
1890,Full-time working,Managerial or Professional,Owned,Female,North West and Merseyside,1,1,2,2461.6,2486.22,2486.22,2486.22,2461.6,2486.22,1398.52,1230.7,1316.85,1172,1101.68,1013.55
1891,Full-time working,Intermediate occupation,Rented,Female,Eastern,1,2,3,1047.1,1057.57,1047.1,1047.1,1047.1,1047.1,1557.83,1666.88,1966.92,1770.23,1770.23,1646.31
1892,Economically Inactive,Not Classified,Owned,Male,North East,2,1,3,3304.51,3502.78,3007.1,3469.74,3139.28,4130.64,3129.92,2942.12,2883.28,2854.45,3254.07,3319.15
1893,Training Program,Long Term Unemployed,Rented,Female,London,2,1,3,2548.55,2625.01,2777.92,2421.12,2701.46,2981.8,1744.08,1639.44,1573.86,1463.69,1756.43,1598.35
1894,Economically Inactive,Managerial or Professional,Rented,Female,North East,1,2,3,694,798.1,694,652.36,707.88,728.7,539.6,420.89,475.61,418.54,443.65,501.32
1895,Full-time working,Routine or manual,Owned,Female,Scotland,2,2,4,2803.75,2803.75,2831.79,2831.79,2803.75,2803.75,2325.95,1977.06,2234.08,1921.31,1786.82,2001.24
1896,Training Program,Long Term Unemployed,Rented,Female,London,2,2,4,5924.95,5569.45,4739.96,6102.7,7169.19,6280.45,2230.47,1695.16,1525.64,1388.33,1457.75,1501.48
1897,Full-time working,Routine or manual,Owned,Male,North West and Merseyside,2,3,5,4368.05,4455.41,3843.88,4542.77,3931.25,4586.45,3933.1,3500.46,3920.52,3410.85,2899.22,3392.09
1898,Economically Inactive,Not Classified,Rented,Male,West Midlands,2,1,3,1025.22,1127.74,1261.02,820.18,871.44,973.96,757.35,772.5,911.55,1011.82,991.58,1011.41
1899,Economically Inactive,Not Classified,Owned,Female,Wales,1,1,2,903.85,885.77,777.31,1129.81,858.66,686.93,161.78,143.98,155.5,152.39,172.2,154.98
1900,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,2,3,5,5682.23,5511.76,6591.38,6364.09,4773.07,5170.82,4096.77,3891.93,4320.04,5011.25,5462.26,5844.62
1901,Full-time working,Routine or manual,Owned,Male,South East,2,3,5,3800.7,3800.7,3800.7,3800.7,3838.71,3838.71,2460.72,2608.36,2973.53,3538.5,3007.73,3067.88
1902,Economically Inactive,Not Classified,Rented,Male,Eastern,2,1,3,2184.42,2337.33,2424.71,2730.53,1878.6,2512.08,1967.21,2104.91,1852.32,1778.23,1547.06,1315
1903,Full-time working,Intermediate occupation,Owned,Male,Eastern,2,1,3,3249.22,3249.22,3249.22,3281.71,3281.71,3249.22,2806.16,2806.16,2637.79,2374.01,2753.85,3029.24
1904,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,2658.77,2579.01,2286.54,2685.36,1994.08,2898.06,4443.64,3954.84,4666.71,5180.05,5024.65,5527.12
1905,Part-time working,Managerial or Professional,Owned,Female,West Midlands,2,1,3,2580.95,3097.14,2813.24,2297.05,2116.38,2813.24,1432.02,1174.26,1174.26,1021.61,909.23,836.49
1906,Full-time working,Managerial or Professional,Owned,Male,South East,2,3,5,5924.95,5865.7,6517.45,5213.96,4502.96,5806.45,5875,4582.5,4857.45,4274.56,4060.83,4832.39
1907,Economically Inactive,Long Term Unemployed,Rented,Male,Wales,2,3,5,2201.05,2289.09,2443.17,1716.82,1738.83,2751.31,1608.79,1287.03,1351.38,1162.19,1348.14,1469.47
1908,Economically Inactive,Not Classified,Owned,Male,West Midlands,2,1,3,1655.02,1522.62,1655.02,1903.27,1324.02,1952.92,559.98,503.98,579.58,614.35,620.49,657.72
1909,Full-time working,Managerial or Professional,Owned,Male,West Midlands,4,1,5,5924.95,5213.96,5806.45,7346.94,6754.44,5391.7,4428.5,4074.22,3463.09,3324.57,3823.26,4396.75
1910,Full-time working,Managerial or Professional,Owned,Female,East Midlands,3,1,4,5924.95,6517.45,6813.69,5273.21,7169.19,5747.2,5393.26,5662.92,5209.89,6043.47,6587.38,7114.37
1911,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,3,5,3158.14,3158.14,3189.72,3189.72,3158.14,3189.72,4204.08,3447.35,3585.24,3800.35,3838.35,3838.35
1912,Economically Inactive,Not Classified,Rented,Male,London,1,1,2,1102.21,892.79,991.99,1146.3,1179.36,1322.65,460.53,432.9,497.84,542.65,564.36,536.14
1913,Full-time working,Managerial or Professional,Owned,Female,South West,1,2,3,3918.35,3918.35,3918.35,3957.53,3957.53,3957.53,3239.09,3563,3812.41,4117.4,4570.31,4981.64
